Sample	Unassigned_Read_Type	Unassigned_Chimera	Unassigned_Overlapping_Length	Unassigned_Secondary	Unassigned_MappingQuality	Unassigned_FragmentLength	Assigned	percent_assigned	Unassigned_MultiMapping	Unassigned_Singleton	Unassigned_NoFeatures	Unassigned_Duplicate	Unassigned_rRNA	Total	Unassigned_NonSplit	Unassigned_Unmapped	Unassigned_Ambiguity	reads_aligned_percentage	not_aligned_percentage	not_aligned	reads_processed	reads_aligned	per_base_sequence_content	per_sequence_quality_scores	overrepresented_sequences	per_sequence_gc_content	Sequences flagged as poor quality	avg_sequence_length	sequence_length_distribution	sequence_duplication_levels	Total Sequences	basic_statistics	Filename	per_base_sequence_quality	adapter_content	%GC	median_sequence_length	per_tile_sequence_quality	File type	Total Bases	per_base_n_content	total_deduplicated_percentage	Encoding	Sequence length	percent_trimmed	r_written	quality_trimmed	r_processed	cutadapt_version	r_with_adapters	bp_written	bp_processed	se_antisense	failed	pe_antisense	se_sense	pe_sense
SRX3541442	0	0	2265972	0	0	0	46517819	66.487698412982	0	0	6023020	0	1534311	69964550	0	13594940	28488	80.57	19.43	6797470.0	34982275.0	28184805.0	fail	pass	warn	warn	0.0	98.92093175758296	warn	fail	34982275.0	pass	SRX3541442_val_2.fq.gz	pass	pass	48.0	100		Conventional base calls	3.4 Gbp	pass	8.692427053448066	Sanger / Illumina 1.9	20-100	0.4558101450798276	34984365	762218	34984365	4.4	11135291	3470256199	3486146408		0.4767	0.4864		0.0369
SRX3541443	0	0	352166	0	0	0	7465739	13.157872103479406	0	0	1094943	0	1665660	56739714	0	46156864	4342	18.65	81.35	23078432.0	28369857.0	5291425.0	fail	pass	warn	warn	0.0	98.78421487989876	warn	fail	28369857.0	pass	SRX3541443_val_2.fq.gz	pass	pass	52.0	100		Conventional base calls	2.8 Gbp	pass	6.770386444593745	Sanger / Illumina 1.9	20-100	0.4131557980060309	28370403	328283	28370403	4.4	8370771	2819928420	2831627453		0.5353	0.4288		0.0358
SRX3541444	0	0	407018	0	0	0	8602056	15.078371085166228	0	0	1131933	0	1606384	57048974	0	45296172	5411	20.6	79.4	22648086.0	28524487.0	5876401.0	fail	pass	fail	warn	0.0	99.14331563614098	warn	fail	28524487.0	pass	SRX3541444_val_2.fq.gz	pass	pass	53.0	100		Conventional base calls	2.8 Gbp	pass	6.841723962472411	Sanger / Illumina 1.9	20-100	0.4563302581683905	28524609	276971	28524609	4.4	9412538	2834623551	2847618094		0.5183	0.4497		0.032
SRX3541445	0	0	1134152	0	0	0	23157909	35.25873616346476	0	0	2907229	0	2903686	65679918	0	35562838	14104	45.85	54.15	17781419.0	32839959.0	15058540.0	fail	pass	warn	fail	0.0	98.8739678389976	warn	fail	32839959.0	pass	SRX3541445_val_2.fq.gz	pass	pass	51.0	100		Conventional base calls	3.2 Gbp	pass	8.720023637387918	Sanger / Illumina 1.9	20-100	0.4953850036033056	32841095	727515	32841095	4.4	11798135	3257204614	3273420649		0.4986	0.4677		0.0336
SRX3541446	0	0	993748	0	0	0	18883191	25.82068133201262	0	0	2642657	0	1827277	73132040	0	48772602	12565	33.31	66.69	24386301.0	36566020.0	12179719.0	fail	pass	warn	fail	0.0	98.81521516424264	warn	fail	36566020.0	pass	SRX3541446_val_2.fq.gz	pass	pass	51.0	100		Conventional base calls	3.6 Gbp	pass	8.12286698496132	Sanger / Illumina 1.9	20-100	0.5108031631028209	36566911	869916	36566911	4.4	13640968	3625077376	3643689457		0.4408	0.5242		0.035
SRX3541447	0	0	319211	0	0	0	6063806	9.923108504022588	0	0	780901	0	1064982	61107928	0	52875334	3694	13.47	86.53	26437667.0	30553964.0	4116297.0	fail	pass	fail	fail	0.0	98.66578536258012	warn	fail	30553964.0	pass	SRX3541447_val_2.fq.gz	pass	pass	53.0	100		Conventional base calls	3 Gbp	pass	6.324095555099751	Sanger / Illumina 1.9	20-100	0.4143981848377663	30554514	400556	30554514	4.4	8954157	3035377873	3048008766		0.4692	0.5014		0.0294
SRX3541448	0	0	1251786	0	0	0	23762490	44.21840381813447	0	0	3453519	0	1271715	53738914	0	23985078	14326	55.37	44.63	11992539.0	26869457.0	14876918.0	fail	pass	warn	fail	0.0	99.06461436864912	warn	fail	26869457.0	pass	SRX3541448_val_1.fq.gz	pass	pass	49.0	100		Conventional base calls	2.6 Gbp	pass	8.784626023418248	Sanger / Illumina 1.9	20-100	0.4222224414227077	26870527	493940	26870527	4.4	8125825	2669130786	2680448240		0.4214	0.5406		0.038
SRX3541449	0	0	305427	0	0	0	7140693	9.798118790084343	0	0	1783007	0	2072791	72878204	0	61570986	5300	15.52	84.48	30785493.0	36439102.0	5653609.0	fail	pass	warn	fail	0.0	99.1101016704528	warn	fail	36439102.0	pass	SRX3541449_val_1.fq.gz	pass	pass	53.0	100		Conventional base calls	3.6 Gbp	pass	5.241777826177375	Sanger / Illumina 1.9	20-100	0.534949212574459	36439716	862439	36439716	4.4	14528949	3610239892	3629656712		0.5155	0.4251		0.0594
SRX3541450	0	0	368125	0	0	0	9413317	15.478937859312458	0	0	2685805	0	4025863	60813714	0	44314082	6522	27.13	72.87	22157041.0	30406857.0	8249816.0	fail	pass	warn	fail	0.0	98.79232358674886	warn	fail	30406857.0	pass	SRX3541450_val_2.fq.gz	pass	pass	52.0	100		Conventional base calls	3 Gbp	pass	8.45221391721149	Sanger / Illumina 1.9	20-100	0.4203767930415525	30407552	360983	30407552	4.4	9129094	3021321120	3034075670		0.5669	0.3834		0.0497
SRX3541451	0	0	1384814	0	0	0	32601214	51.741053352752544	0	0	9110532	0	2507784	63008408	0	17381290	22774	72.41	27.59	8690645.0	31504204.0	22813559.0	fail	pass	warn	fail	0.0	98.81256831627933	warn	fail	31504204.0	pass	SRX3541451_val_2.fq.gz	pass	pass	48.0	100		Conventional base calls	3.1 Gbp	pass	11.282550224552356	Sanger / Illumina 1.9	20-100	0.4624216740551409	31506637	829170	31506637	4.4	10167069	3122068726	3136572919		0.4461	0.4813		0.0726
SRX3541452	0	0	154183	0	0	0	3487807	7.793396268490565	0	0	897208	0	1059321	44753364	0	39152360	2485	12.52	87.48	19576180.0	22376682.0	2800502.0	fail	pass	fail	fail	0.0	98.64275016287044	warn	fail	22376682.0	pass	SRX3541452_val_2.fq.gz	pass	pass	53.0	100		Conventional base calls	2.2 Gbp	pass	7.167815311541724	Sanger / Illumina 1.9	20-100	0.5422128146534815	22377044	512740	22377044	4.4	9065292	2215065174	2227141018		0.5224	0.4165		0.0611
SRX3541453	0	0	65098	0	0	0	1595603	3.3495143654136963	0	0	432955	0	621498	47636846	0	44920386	1306	5.7	94.3	22460193.0	23818423.0	1358230.0	fail	pass	fail	warn	0.0	99.078340996799	warn	fail	23818423.0	pass	SRX3541453_val_2.fq.gz	pass	pass	54.0	100		Conventional base calls	2.3 Gbp	pass	5.6042898542293385	Sanger / Illumina 1.9	20-100	0.466161435251643	23818597	255617	23818597	4.4	7953758	2365892799	2376973332		0.5515	0.3946		0.0539
SRX5252024	0	0	664076	0	0	0	8071384	58.92315985397154	0	0	4741859	0	105703	13698152	0	108502	6628	99.21	0.79	108502.0	13698152.0	13589650.0	warn	pass	warn	warn	0.0	98.62664073226811	warn	fail	13698152.0	pass	SRX5252024_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.3 Gbp	pass	20.39283430595392	Sanger / Illumina 1.9	20-101	1.8090746250437133	13716389	6657904	13716389	4.4	5245588	1360293178	1385355289	0.4201	0.4309		0.149	
SRX5252025	0	0	566363	0	0	0	6557659	54.54141162642496	0	0	4806727	0	23748	12023266	0	62724	6045	99.48	0.52	62724.0	12023266.0	11960542.0	fail	pass	warn	warn	0.0	98.90864661898024	warn	fail	12023266.0	pass	SRX5252025_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.1 Gbp	pass	22.314580935216924	Sanger / Illumina 1.9	20-101	1.7050555603257875	12062223	7924751	12062223	4.4	4400397	1197512095	1218284523	0.3977	0.4241		0.1782	
SRX5252026	0	0	589747	0	0	0	7073415	78.44678707554937	0	0	1221161	0	18876	9016832	0	103992	9641	98.85	1.15	103992.0	9016832.0	8912840.0	fail	pass	warn	warn	0.0	99.5345961863324	warn	fail	9016832.0	pass	SRX5252026_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	903.8 Mbp	pass	27.24293286847224	Sanger / Illumina 1.9	20-101	0.8416345571332087	9026043	0	9026043	4.4	3274575	903957747	911630343	0.3648	0.4244		0.2108	
SRX5252027	0	0	544637	0	0	0	6726385	59.320319415374655	0	0	3809261	0	27447	11339091	0	226030	5331	98.01	1.99	226030.0	11339091.0	11113061.0	fail	pass	warn	warn	0.0	98.44419980402309	warn	fail	11339091.0	pass	SRX5252027_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.1 Gbp	pass	21.427411756698785	Sanger / Illumina 1.9	20-101	1.8918147703118864	11343588	13028393	11343588	4.4	4130411	1124027821	1145702388	0.4257	0.4347		0.1396	
SRX5252028	0	0	721806	0	0	0	9460790	62.811812866436654	0	0	4727490	0	56019	15062119	0	88454	7560	99.41	0.59	88454.0	15062119.0	14973665.0	fail	pass	warn	warn	0.0	99.1062070350128	warn	fail	15062119.0	pass	SRX5252028_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.5 Gbp	pass	18.894766209060005	Sanger / Illumina 1.9	20-101	1.4142156072877583	15096381	8465578	15096381	4.4	5316221	1503171448	1524734481	0.4421	0.4183		0.1396	
SRX5252029	0	0	469812	0	0	0	5583882	56.10777260799643	0	0	3738102	0	86976	9952065	0	68474	4819	99.31	0.69	68474.0	9952065.0	9883591.0	fail	pass	warn	warn	0.0	98.8328331858765	warn	fail	9952065.0	pass	SRX5252029_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	990.2 Mbp	pass	24.598068745993693	Sanger / Illumina 1.9	20-101	2.0452410016863447	10012861	8184077	10012861	4.4	3637997	990615460	1011298961	0.4011	0.429		0.17	
SRX5252030	0	0	508236	0	0	0	6073077	53.28566492524571	0	0	4728015	0	23914	11397206	0	58404	5560	99.49	0.51	58404.0	11397206.0	11338802.0	fail	pass	warn	warn	0.0	99.00083546792082	warn	fail	11397206.0	pass	SRX5252030_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.1 Gbp	pass	23.734826838497742	Sanger / Illumina 1.9	20-101	1.6108937187932375	11433816	8248721	11433816	4.4	4064697	1136212567	1154815416	0.3799	0.4304		0.1897	
SRX5252031	0	0	496441	0	0	0	6972856	70.93896315268907	0	0	2142668	0	32640	9829374	0	180201	4568	98.17	1.83	180201.0	9829374.0	9649173.0	fail	pass	warn	warn	0.0	98.57186754721104	warn	fail	9829374.0	pass	SRX5252031_trimmed.fq.gz	pass	pass	47.0	100		Conventional base calls	975.6 Mbp	pass	20.401445264137923	Sanger / Illumina 1.9	20-101	1.7613642577446895	9833718	10849038	9833718	4.4	3441285	975711551	993205518	0.4886	0.4259		0.0855	
SRX5252032	0	0	668547	0	0	0	8369505	61.11244368943842	0	0	4530955	0	47642	13695255	0	71665	6941	99.48	0.52	71665.0	13695255.0	13623590.0	fail	pass	warn	warn	0.0	99.12539226177242	warn	fail	13695255.0	pass	SRX5252032_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.3 Gbp	pass	19.93968007233363	Sanger / Illumina 1.9	20-101	1.4283841067912246	13730958	8388314	13730958	4.4	4787377	1367017545	1386826758	0.4252	0.4263		0.1485	
SRX5252033	0	0	749895	0	0	0	10117866	64.33626169575668	0	0	4674225	0	46256	15726537	0	130611	7684	99.17	0.83	130611.0	15726537.0	15595926.0	fail	pass	warn	warn	0.0	98.83617582179726	warn	fail	15726537.0	pass	SRX5252033_trimmed.fq.gz	pass	pass	46.0	100		Conventional base calls	1.5 Gbp	pass	18.21423502799017	Sanger / Illumina 1.9	20-101	1.7405233995525504	15771444	9840742	15771444	4.4	5758922	1565190771	1592915844	0.4322	0.4412		0.1266	
SRX5252034	0	0	498967	0	0	0	6508221	60.714788810573495	0	0	3217654	0	38502	10719334	0	450969	5021	95.79	4.21	450969.0	10719334.0	10268365.0	fail	pass	fail	warn	0.0	96.73047355367412	warn	fail	10719334.0	pass	SRX5252034_trimmed.fq.gz	pass	pass	46.0	100		Conventional base calls	1 Gbp	pass	22.42808397821408	Sanger / Illumina 1.9	20-101	3.6412244780561256	10729389	28833770	10729389	4.4	4138751	1044209494	1083668289	0.4289	0.4337		0.1374	
SRX5252035	0	0	573021	0	0	0	8348584	68.62154241855276	0	0	3026024	0	27279	12166127	0	185565	5654	98.47	1.53	185565.0	12166127.0	11980562.0	fail	pass	warn	warn	0.0	98.60517451445313	warn	fail	12166127.0	pass	SRX5252035_trimmed.fq.gz	pass	pass	47.0	100		Conventional base calls	1.2 Gbp	pass	19.195209671893608	Sanger / Illumina 1.9	20-101	1.7100926299164216	12168129	8623837	12168129	4.4	4461498	1207964315	1228981029	0.4572	0.4557		0.0871	
SRX5252036	0	0	736835	0	0	0	8784483	79.39225425815162	0	0	1452647	0	22776	11064660	0	56453	11466	99.49	0.51	56453.0	11064660.0	11008207.0	fail	pass	warn	warn	0.0	99.04017836969234	warn	fail	11064660.0	pass	SRX5252036_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	1.1 Gbp	pass	23.976408240372265	Sanger / Illumina 1.9	20-101	1.5703163184928883	11099660	7272559	11099660	4.4	3965248	1103461383	1121065660	0.3724	0.4251		0.2025	
SRX5252037	0	0	481312	0	0	0	5818280	55.8415856788294	0	0	4022128	0	35654	10419260	0	56634	5252	99.46	0.54	56634.0	10419260.0	10362626.0	fail	pass	warn	warn	0.0	98.92910801726802	warn	fail	10419260.0	pass	SRX5252037_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	1 Gbp	pass	23.819512513774093	Sanger / Illumina 1.9	20-101	1.9051572691017729	10478056	8091845	10478056	4.4	3751106	1038121688	1058283656	0.3919	0.4287		0.1794	
SRX5252038	0	0	412011	0	0	0	5561932	60.93967676157208	0	0	2643494	0	20256	9126947	0	484663	4591	94.69	5.31	484663.0	9126947.0	8642284.0	fail	pass	fail	fail	0.0	96.14876759994333	warn	fail	9126947.0	pass	SRX5252038_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	883.6 Mbp	pass	23.76472732885537	Sanger / Illumina 1.9	20-101	4.2460082591990345	9138625	32492991	9138625	4.4	3477877	883810421	923001125	0.4361	0.4254		0.1384	
SRX5252039	0	0	506083	0	0	0	5992268	78.91765432241846	0	0	993869	0	26303	7593064	0	66588	7953	99.12	0.88	66588.0	7593064.0	7526476.0	fail	pass	warn	warn	0.0	98.73070317858507	warn	fail	7593064.0	pass	SRX5252039_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	754.7 Mbp	pass	29.872047704784304	Sanger / Illumina 1.9	20-101	1.9844080234577912	7625402	7248449	7625402	4.4	2775652	754882374	770165602	0.3607	0.4284		0.2109	
SRX5252040	0	0	769005	0	0	0	10233209	67.2245739065325	0	0	3834481	0	224190	15222423	0	153466	8072	98.99	1.01	153466.0	15222423.0	15068957.0	fail	pass	warn	warn	0.0	99.09425326046976	warn	fail	15222423.0	pass	SRX5252040_trimmed.fq.gz	pass	pass	46.0	100		Conventional base calls	1.5 Gbp	pass	17.77333245692983	Sanger / Illumina 1.9	20-101	1.2898272197961775	15234277	7704967	15234277	4.4	5355319	1518815896	1538661977	0.4575	0.4386		0.1039	
SRX5252041	0	0	637062	0	0	0	7661425	79.30952061032542	0	0	1281908	0	21680	9660158	0	47795	10288	99.51	0.49	47795.0	9660158.0	9612363.0	fail	pass	warn	warn	0.0	99.08840580040204	warn	fail	9660158.0	pass	SRX5252041_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	963.7 Mbp	pass	25.844304141396613	Sanger / Illumina 1.9	20-101	1.5632837501045267	9695034	7293850	9695034	4.4	3412731	963890784	979198434	0.367	0.4249		0.2081	
SRX5252042	0	0	472380	0	0	0	5689060	54.25072707032189	0	0	4246886	0	20788	10486606	0	52210	5282	99.5	0.5	52210.0	10486606.0	10434396.0	fail	pass	warn	warn	0.0	99.0275284491474	warn	fail	10486606.0	pass	SRX5252042_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	1 Gbp	pass	23.692119903867088	Sanger / Illumina 1.9	20-101	1.5735784318651949	10518723	7596955	10518723	4.4	3743501	1045673467	1062391023	0.3902	0.4254		0.1844	
SRX5252043	0	0	419224	0	0	0	5027592	51.83293470901765	0	0	3490615	0	15160	9699609	0	742449	4569	92.35	7.65	742449.0	9699609.0	8957160.0	fail	pass	fail	fail	0.0	94.49781676766558	warn	fail	9699609.0	pass	SRX5252043_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	922.9 Mbp	pass	24.00611035251867	Sanger / Illumina 1.9	20-101	5.983030986680881	9722851	51740805	9722851	4.4	3843610	923254111	982007951	0.3953	0.4286		0.1761	
SRX5252044	0	0	636874	0	0	0	7689952	79.10350176621014	0	0	1262456	0	32650	9721380	0	89382	10066	99.08	0.92	89382.0	9721380.0	9631998.0	fail	pass	warn	warn	0.0	98.64847069037523	warn	fail	9721380.0	pass	SRX5252044_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	965.4 Mbp	pass	25.337429628853297	Sanger / Illumina 1.9	20-101	2.0874199977695	9764983	8684102	9764983	4.4	3643912	965675826	986263283	0.3763	0.4278		0.1959	
SRX5252045	0	0	608258	0	0	0	7032923	55.1729502255777	0	0	5010690	0	23336	12747049	0	65471	6371	99.49	0.51	65471.0	12747049.0	12681578.0	fail	pass	warn	warn	0.0	99.12906477412928	warn	fail	12747049.0	pass	SRX5252045_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.2 Gbp	pass	21.460748953578	Sanger / Illumina 1.9	20-101	1.407006877718282	12777515	8143973	12777515	4.4	4469549	1272371183	1290529015	0.3977	0.4236		0.1787	
SRX5252046	0	0	554740	0	0	0	6539055	78.81208207138441	0	0	1138894	0	17692	8297021	0	37697	8943	99.55	0.45	37697.0	8297021.0	8259324.0	fail	pass	warn	warn	0.0	99.09352429022417	warn	fail	8297021.0	pass	SRX5252046_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	827.7 Mbp	pass	27.5752725017522	Sanger / Illumina 1.9	20-101	1.5863467774536948	8329302	6842135	8329302	4.4	2931403	827914209	841259502	0.3675	0.4217		0.2108	
SRX5252047	0	0	310727	0	0	0	3661007	51.11670447703843	0	0	2678691	0	13340	7162056	0	494970	3321	93.09	6.91	494970.0	7162056.0	6667086.0	fail	pass	fail	fail	0.0	94.97489491844242	warn	fail	7162056.0	pass	SRX5252047_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	684.9 Mbp	pass	27.96946220966938	Sanger / Illumina 1.9	20-101	5.558277594366535	7183329	35418733	7183329	4.4	2785400	685190023	725516229	0.392	0.4306		0.1774	
SRX5252048	0	0	672519	0	0	0	7968505	78.6756803588363	0	0	1364842	0	28105	10128295	0	83922	10402	99.17	0.83	83922.0	10128295.0	10044373.0	fail	pass	warn	warn	0.0	98.73071015407824	warn	fail	10128295.0	pass	SRX5252048_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	1 Gbp	pass	25.28889990459363	Sanger / Illumina 1.9	20-101	2.134578513769767	10188598	8627075	10188598	4.4	3741079	1007082552	1029048398	0.3726	0.4239		0.2035	
SRX5252049	0	0	771756	0	0	0	9598111	79.54651386752037	0	0	1582522	0	33488	12066036	0	67053	13106	99.44	0.56	67053.0	12066036.0	11998983.0	fail	pass	warn	warn	0.0	99.07735034107309	warn	fail	12066036.0	pass	SRX5252049_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.2 Gbp	pass	23.079127468983337	Sanger / Illumina 1.9	20-101	1.5064128016209295	12100915	8400728	12100915	4.4	4243330	1203781152	1222192415	0.3717	0.4262		0.2021	
SRX5252050	0	0	638773	0	0	0	7566580	78.51516235080824	0	0	1343644	0	28938	9637094	0	48781	10378	99.49	0.51	48781.0	9637094.0	9588313.0	fail	pass	warn	warn	0.0	99.18746190500995	warn	fail	9637094.0	pass	SRX5252050_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	962.3 Mbp	pass	25.63907509918956	Sanger / Illumina 1.9	20-101	1.4030628824511286	9665305	7193467	9665305	4.4	3338243	962499164	976195805	0.3631	0.4222		0.2147	
SRX5252051	0	0	514448	0	0	0	6103745	73.81340656935322	0	0	1114451	0	21923	8269155	0	506468	8120	93.88	6.12	506468.0	8269155.0	7762687.0	fail	pass	fail	fail	0.0	95.52144880583324	warn	fail	8269155.0	pass	SRX5252051_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	795.3 Mbp	pass	26.745664544028152	Sanger / Illumina 1.9	20-101	4.967474919500193	8288440	35334313	8288440	4.4	3247222	795548096	837132440	0.3753	0.4247		0.2	
SRX5252052	0	0	510326	0	0	0	5855925	52.66131917214915	0	0	4638109	0	24623	11119974	0	85393	5598	99.23	0.77	85393.0	11119974.0	11034581.0	fail	pass	warn	warn	0.0	99.08606117244518	warn	fail	11119974.0	pass	SRX5252052_trimmed.fq.gz	pass	pass	43.0	100		Conventional base calls	1.1 Gbp	pass	23.119879517649924	Sanger / Illumina 1.9	20-101	1.4522546839985364	11145865	7703187	11145865	4.4	3954071	1109383864	1125732365	0.3904	0.4152		0.1943	
SRX5252053	0	0	785889	0	0	0	9343191	60.73001273984712	0	0	5078246	0	49052	15384800	0	120726	7696	99.22	0.78	120726.0	15384800.0	15264074.0	fail	pass	warn	fail	0.0	99.1481694919661	warn	fail	15384800.0	pass	SRX5252053_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.5 Gbp	pass	18.268691035039566	Sanger / Illumina 1.9	20-101	1.2675696174345152	15401510	8183224	15401510	4.4	5422855	1535834799	1555552510	0.4368	0.4212		0.142	
SRX5252054	0	0	561298	0	0	0	6542861	58.28216202820889	0	0	3960448	0	65833	11226181	0	90268	5473	99.2	0.8	90268.0	11226181.0	11135913.0	fail	pass	warn	warn	0.0	98.96185122972808	warn	fail	11226181.0	pass	SRX5252054_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.1 Gbp	pass	23.49578448088404	Sanger / Illumina 1.9	20-101	1.5540410623801797	11250696	7613404	11250696	4.4	3997243	1118661412	1136320296	0.4135	0.4267		0.1598	
SRX5252055	0	0	735132	0	0	0	8061648	59.578690354134736	0	0	4598851	0	23610	13531093	0	105199	6653	99.22	0.78	105199.0	13531093.0	13425894.0	fail	pass	warn	warn	0.0	99.06094636996434	warn	fail	13531093.0	pass	SRX5252055_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	1.3 Gbp	pass	19.37735521960381	Sanger / Illumina 1.9	20-101	1.395842954868089	13551555	7706230	13551555	4.4	4869858	1349602054	1368707055	0.4315	0.4154		0.1531	
SRX5252056	0	0	787437	0	0	0	9943506	63.07437386185823	0	0	4844985	0	41256	15764732	0	139895	7653	99.11	0.89	139895.0	15764732.0	15624837.0	fail	pass	warn	warn	0.0	99.17153415611506	warn	fail	15764732.0	pass	SRX5252056_trimmed.fq.gz	pass	pass	46.0	100		Conventional base calls	1.5 Gbp	pass	17.84234426573079	Sanger / Illumina 1.9	20-101	1.2272273275273546	15779162	8315678	15779162	4.4	5509354	1574137097	1593695362	0.4432	0.4361		0.1207	
SRX5252057	0	0	723342	0	0	0	8711134	61.918388540263216	0	0	4442905	0	42218	14068735	0	142406	6730	98.99	1.01	142406.0	14068735.0	13926329.0	fail	pass	warn	warn	0.0	98.89424301474156	warn	fail	14068735.0	pass	SRX5252057_trimmed.fq.gz	pass	pass	45.0	100		Conventional base calls	1.4 Gbp	pass	19.567426679366225	Sanger / Illumina 1.9	20-101	1.4986690006757468	14080833	6974906	14080833	4.4	5208688	1400850600	1422164133	0.4374	0.4267		0.136	
SRX5252058	0	0	914013	0	0	0	11434487	72.38835502411966	0	0	3238816	0	40465	15796031	0	159960	8290	98.99	1.01	159960.0	15796031.0	15636071.0	fail	pass	warn	warn	0.0	99.04848692687422	warn	fail	15796031.0	pass	SRX5252058_trimmed.fq.gz	pass	pass	46.0	100		Conventional base calls	1.5 Gbp	pass	15.628533498965403	Sanger / Illumina 1.9	20-101	1.3110183426661153	15804604	7429838	15804604	4.4	5633900	1575337677	1596265004	0.5007	0.4207		0.0786	
SRX5252059	0	0	743549	0	0	0	11675381	75.5010633500827	0	0	2793068	0	58214	15463863	0	185417	8234	98.8	1.2	185417.0	15463863.0	15278446.0	fail	pass	warn	warn	0.0	98.98955661984331	warn	fail	15463863.0	pass	SRX5252059_trimmed.fq.gz	pass	pass	48.0	100		Conventional base calls	1.5 Gbp	pass	14.390165606509756	Sanger / Illumina 1.9	20-101	1.3621339245507391	15471581	7492071	15471581	4.4	5389244	1541344572	1562629681	0.5043	0.4473		0.0485	
SRX5252060	0	0	729012	0	0	0	8560843	78.31096049729149	0	0	1505803	0	33146	10931858	0	92168	10886	99.16	0.84	92168.0	10931858.0	10839690.0	fail	pass	warn	warn	0.0	99.04372394884749	warn	fail	10931858.0	pass	SRX5252060_trimmed.fq.gz	pass	pass	44.0	100		Conventional base calls	1 Gbp	pass	24.54743766435524	Sanger / Illumina 1.9	20-101	1.510034842321991	10959515	7647273	10959515	4.4	3899226	1090196273	1106911015	0.3769	0.4211		0.202	
